,code,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
2993,002069,1.326,3.82,3.75,3.84,3.72,3.77,5847404.0,0.8514600000000001,22103397.0,-3.745,8.109,271644.858108,262337.093858
2994,002068,1.711,7.73,7.62,7.78,7.52,7.6,5327661.0,0.8777600000000001,41006553.0,10.589,1.6960000000000002,562020.159708,469181.990083
2995,002067,2.235,3.66,3.56,3.71,3.52,3.58,13825180.0,1.43971,49883279.0,6.31,1.042,413013.066,351461.7114
2996,002066,1.816,7.29,7.0,7.3,7.0,7.16,1531900.0,0.6631600000000001,11031569.0,110.959,4.062,168399.0,168398.994168
2997,002065,4.89,8.58,8.25,8.61,8.2,8.18,37651005.0,1.35067,316597969.0,40.587,2.984,2693937.72648,2391744.168528
2998,002064,2.638,4.28,4.17,4.28,4.1,4.17,5335689.0,0.34677,22371776.0,18.609,2.045,717670.4,658559.582792
2999,002063,2.632,8.19,8.01,8.23,7.92,7.98,6842115.0,1.27864,55299166.0,28.616,2.417,497144.783772,438253.503597
3000,002062,1.146,3.53,3.5,3.56,3.46,3.49,1998873.0,0.21,7035380.0,14.12,1.376,389182.5,336005.064924
3001,002061,2.751,9.71,9.43,9.8,9.32,9.45,6673905.0,1.19298,64264375.0,11.161,2.222,1267384.532748,543208.525405
3002,002060,1.761,2.89,2.84,2.9,2.79,2.84,4453302.0,0.37058,12661333.0,21.977,1.19,347453.734762,347290.001523
3003,002059,0.0,0.0,0.0,0.0,0.0,7.28,0.0,0.0,0.0,74.362,3.487,532016.995328,532016.995328
3004,002058,-1.719,10.29,10.5,10.6,9.55,10.47,738401.0,0.51475,7513635.0,525.0,8.016,147608.333628,147608.333628
3005,002057,0.616,6.53,6.51,6.58,6.24,6.49,2406947.0,0.8048000000000001,15635264.0,12.342,1.303,251264.10219,195294.345765
3006,002056,1.023,6.91,6.65,6.96,6.62,6.84,10870070.0,0.6617700000000001,73516143.0,19.743,2.426,1135727.6,1135013.296025
3007,002055,0.942,16.08,15.94,16.16,15.81,15.93,2257670.0,0.5293500000000001,36170404.0,41.962,3.116,771348.106368,685813.355544
3008,002054,1.522,4.67,4.6,4.71,4.51,4.6,4413466.0,1.40194,20510655.0,66.714,1.098,195780.796676,147016.942013
3009,002053,0.0,0.0,0.0,0.0,0.0,10.08,0.0,0.0,0.0,34.711,2.346,562795.970688,374675.823648
3010,002052,1.571,3.88,3.8,3.93,3.76,3.82,11671100.0,1.5646,44787866.0,388.0,3.212,289432.361272,289427.61642
3011,002051,0.0,0.0,0.0,0.0,0.0,15.27,0.0,0.0,0.0,11.481,2.007,1699052.000832,1691754.959526
3012,002050,3.549,17.8,17.2,17.86,17.17,17.19,8822821.0,0.5642,155293697.0,29.667,4.654,3774163.9663,2783543.4944
3013,002049,0.562,44.72,44.41,45.35,43.21,44.47,20792352.0,3.43903,919478226.0,96.964,7.694,2713689.952896,2703769.625856
3014,002048,1.533,11.92,11.73,12.08,11.66,11.74,4473782.0,0.9714,53024934.0,7.894,0.9560000000000001,746462.958288,548976.59532
3015,002047,0.18,5.56,5.65,5.74,5.56,5.55,9977701.0,0.7899600000000001,56218513.0,19.172,1.9540000000000002,745761.088076,702263.08916
3016,002046,1.132,7.15,7.06,7.23,6.93,7.07,1467201.0,0.43081,10344622.0,201.977,1.418,374909.59077,243504.66855
3017,002045,0.753,6.69,6.53,6.79,6.44,6.64,11892135.0,2.86085,78883660.0,21.581,1.9260000000000002,278908.776,278093.783475
3018,002044,5.702,22.8,21.55,22.85,21.37,21.57,11471668.0,0.8711800000000001,255019340.0,95.0,9.27,7117172.65968,3002302.005
3019,002043,1.809,8.44,8.29,8.52,8.26,8.29,5259243.0,0.72453,44097092.0,19.182,3.942,727916.81814,612647.2776
3020,002042,0.552,7.28,7.17,7.35,7.03,7.24,5764020.0,0.37978,41432512.0,10.551,1.043,1106105.40404,1104896.56004
3021,002041,-4.943,7.5,7.59,7.6,7.21,7.89,6420525.0,0.7347300000000001,47555236.0,39.599,2.336,660000.0,655396.26975
3022,002040,0.0,9.34,9.2,9.4,8.93,9.34,2128302.0,0.6938300000000001,19494798.0,32.703,1.425,347711.531836,286503.328764
3023,002039,1.352,14.24,14.03,14.38,14.0,14.05,1616367.0,0.52932,22890432.0,13.575,1.83,434887.694688,434840.58592
3024,002038,3.909,45.46,44.09,45.51,43.4,43.75,9206430.0,1.62339,408542369.0,58.349,6.997,3113555.4,2578083.405616
3025,002037,-3.906,8.61,8.5,8.67,8.11,8.96,6030304.0,1.84206,50676066.0,37.435,1.361,281863.98576,281863.98576
3026,002036,2.347,13.08,12.8,13.09,12.64,12.78,2219247.0,0.56177,28580968.0,26.16,3.864,729903.026796,516718.03596
3027,002035,3.801,28.13,26.9,28.25,26.5,27.1,2643168.0,0.50748,73054253.0,31.959,7.102,1636496.739479,1465115.794671
3028,002034,2.539,20.19,19.2,20.61,18.08,19.69,1320916.0,1.46499,24864918.0,16.549,1.463,841044.825855,182044.592718
3029,002033,0.139,7.22,7.21,7.27,7.01,7.21,3200801.0,0.5825100000000001,22902840.0,19.429,1.673,396732.293342,396724.690682
3030,002032,-1.5,53.18,53.66,54.5,51.93,53.99,2146740.0,0.39415000000000006,113738034.0,33.217,7.806,4367607.50998,2896422.290812
3031,002031,2.844,2.17,2.1,2.17,2.08,2.11,7924055.0,0.41906000000000004,16882477.0,74.828,1.588,477268.86039,410329.819025
3032,002030,0.619,14.64,14.34,14.82,14.06,14.55,2785709.0,0.36471000000000003,40322875.0,122.0,6.093,1167411.927816,1118219.336208
3033,002029,0.974,8.29,8.15,8.33,8.1,8.21,4699302.0,0.6225700000000001,38761783.0,19.738,1.1280000000000001,626450.43,625749.525422
3034,002028,1.429,15.62,15.38,15.69,14.95,15.4,2954320.0,0.50992,45824984.0,47.333,2.734,1187446.898484,904969.467072
3035,002027,4.013,12.44,11.88,12.5,11.76,11.96,51074915.0,0.8799800000000001,620922035.0,25.388,13.146,15216069.2236,7220268.120688
3036,002026,1.336,6.07,5.95,6.1,5.92,5.99,1195592.0,0.3261,7191301.0,20.233,1.076,254999.740333,222546.987929
3037,002025,2.657,21.25,20.69,21.5,20.59,20.7,2690053.0,0.6272,56676572.0,29.11,3.737,911625.0,911409.892625
3038,002024,3.01,13.69,13.22,13.84,13.22,13.29,70682648.0,1.39992,961125944.0,30.422,1.6139999999999999,12745444.287695,6912170.191719
3039,002023,1.701,11.96,11.45,12.04,11.2,11.76,31755770.0,4.81673,370035795.0,239.2,2.591,905122.039588,788499.498332
3040,002022,3.646,11.94,11.5,12.04,11.48,11.52,2540550.0,0.5139900000000001,29705180.0,28.107,2.997,615004.556442,590175.856578
3041,002021,-10.086,3.12,3.12,3.12,3.12,3.47,2364600.0,0.34381,7377552.0,-22.286,2.319,214598.29248,214580.43048
3042,002020,3.055,12.48,12.11,12.57,12.02,12.11,5608356.0,1.10189,68796638.0,31.675,2.319,904640.256,635203.87632
3043,002019,3.389,17.39,16.7,17.54,16.6,16.82,14970949.0,2.20501,257056573.0,15.122,3.088,2098928.789403,1180697.0063
3045,002017,1.675,6.07,5.97,6.2,5.92,5.97,1174314.0,0.34027,7095566.0,55.182,2.229,210219.478952,209484.063246
3046,002016,1.372,14.78,14.58,14.9,14.24,14.58,12544004.0,1.94151,183949051.0,13.098,4.145,1195843.344096,954929.344096
3047,002015,1.277,4.76,4.63,4.8,4.61,4.7,979702.0,0.24450000000000002,4633646.0,250.526,6.486,190735.0207,190735.0207
3048,002014,3.205,6.44,6.23,6.51,6.23,6.24,1452865.0,0.2993,9302275.0,10.557,1.196,324329.170256,312612.020448
3049,002013,3.352,7.4,7.16,7.42,7.11,7.16,12203268.0,0.38832000000000005,88917184.0,30.833,2.084,2670388.6679,2325497.26084
3050,002012,-5.079,5.42,5.8,5.81,5.14,5.71,30789404.0,6.5842,163627644.0,77.429,2.085,253453.00474,253453.00474
3051,002011,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0,0.0,64.0,1.329,587015.7952,537756.4224
3052,002010,-4.286,12.73,13.09,13.15,12.15,13.3,13632803.0,3.30238,174440469.0,90.929,3.5869999999999997,4147198.085094,525516.281597
3053,002009,2.703,11.78,11.45,11.86,11.08,11.47,3523320.0,1.29811,41037117.0,51.217,2.113,436507.233252,319732.55974
3054,002008,1.13,53.69,53.02,53.98,51.85,53.09,11530455.0,1.16129,612075491.0,34.417,7.85,5729073.300405,5330882.886511
3055,002007,1.677,32.74,32.25,33.0,31.28,32.2,9250791.0,1.1525400000000001,297789978.0,37.099,6.248,3045107.06432,2627847.259334
3056,002006,-0.896,5.53,5.53,5.6,5.41,5.58,1398963.0,0.30736,7686857.0,25.136,2.43,251703.48,251703.48
3057,002005,0.0,0.0,0.0,0.0,0.0,4.36,0.0,0.0,0.0,-6.543,1.254,769417.92,552150.4
3058,002004,0.0,5.0,5.0,5.04,4.94,5.0,7139710.0,0.41325,35666408.0,20.0,1.065,1017413.8425,863844.1315
3059,002003,0.12,8.37,8.39,8.42,8.28,8.36,1913697.0,0.30760000000000004,16011036.0,13.286,2.02,634463.098236,520733.716947
3060,002002,0.0,0.0,0.0,0.0,0.0,6.23,0.0,0.0,0.0,15.292,2.665,1610174.483659,1296936.013373
3061,002001,3.58,16.49,16.01,16.55,15.98,15.92,23954742.0,1.31322,390861159.0,10.503,1.35,3543144.1327,3007967.879289
3062,001979,2.189,21.94,21.45,22.09,21.3,21.47,19737997.0,1.03903,429382399.0,14.155,2.493,17341579.432068,4167831.937644
3063,001965,0.416,7.24,7.18,7.28,7.02,7.21,6044138.0,1.0894,43286301.0,12.087,1.014,4473025.123828,401685.068844
3064,001896,0.855,3.54,3.49,3.56,3.45,3.51,3238000.0,0.34835000000000005,11346406.0,75.319,0.662,407308.097838,329047.203042
3065,001696,2.929,4.92,4.79,4.95,4.78,4.78,3679461.0,0.41250000000000003,17890919.0,20.681,1.474,563353.24464,438860.187
3066,000999,2.428,28.27,27.65,28.46,27.65,27.6,4568390.0,0.46693,128337545.0,21.256,2.697,2767350.3,2765923.535716
3067,000998,0.109,18.45,18.28,18.6,18.08,18.43,6832663.0,0.71672,125306573.0,30.246,3.808,2317679.17353,1758871.686015
3068,000997,3.327,15.22,14.76,15.33,14.73,14.73,7703145.0,0.8270900000000001,115902883.0,22.132,3.058,1538452.693674,1417523.104484
3069,000996,0.186,10.77,10.75,10.84,10.4,10.75,6628702.0,1.92136,70317260.0,122.665,6.947,371565.0,371565.0
3071,000993,0.928,5.44,5.39,5.47,5.31,5.39,1718200.0,0.46064000000000005,9277121.0,90.667,1.146,249125.59152,202912.0
3072,000990,0.732,13.76,13.64,13.77,13.49,13.66,2614283.0,0.67435,35609746.0,21.333,1.076,1724144.400544,533443.988192
3073,000989,-2.199,18.68,18.72,18.84,18.22,19.1,2220187.0,0.52803,41183957.0,22.506,3.49,1623953.712848,785428.016636
3074,000988,3.237,14.35,13.92,14.47,13.82,13.9,10102162.0,1.13377,142521833.0,39.861,2.73,1442896.384545,1278623.21692
3075,000987,2.363,8.23,8.05,8.36,8.0,8.04,3920905.0,0.7284600000000001,32019380.0,28.877,1.404,1830212.429899,442975.095935
3076,000985,0.146,13.72,13.6,13.79,13.41,13.7,563300.0,0.43451000000000006,7660011.0,37.081,3.248,177865.394,177865.394
3077,000983,0.925,7.64,7.5,7.69,7.41,7.57,24486412.0,0.77705,184732152.0,15.344,1.295,2407516.8,2407515.01224
3079,000981,-9.747,7.13,7.11,7.25,7.11,7.9,41834278.0,1.62506,297499664.0,17.825,1.564,2871956.785866,1835487.0228
3080,000980,1.58,7.07,7.1,7.1,6.93,6.96,5470500.0,0.5043,38396227.0,9.901,0.85,1440676.721253,766927.740768
3081,000979,-0.962,1.03,1.02,1.04,0.99,1.04,102471352.0,1.22151,103814875.0,-3.433,1.213,864231.923497,864058.883497
3082,000978,1.047,5.79,5.73,5.79,5.62,5.73,1880996.0,0.52246,10779823.0,39.388,1.3780000000000001,208497.9,208456.168575
3083,000977,2.43,20.23,19.68,20.46,19.43,19.75,22703811.0,1.7680600000000002,452924247.0,51.858,3.569,2608157.141933,2597754.054595
3084,000976,-9.987,6.94,6.94,6.94,6.94,7.71,2259600.0,0.38525000000000004,15681624.0,22.387,2.6950000000000003,1107401.084424,407050.989976
3085,000975,0.796,10.13,10.03,10.18,9.92,10.05,5877232.0,0.4783,59112734.0,33.688,1.7309999999999999,2009156.896611,1244761.256325
3086,000973,2.579,3.58,3.46,3.62,3.44,3.49,7189643.0,0.74319,25413989.0,32.545,1.556,346337.495218,346329.188544
3088,000971,1.613,3.78,3.72,3.81,3.56,3.72,7693300.0,1.30117,28387063.0,12.194,0.522,386178.157008,223496.712054
3089,000970,-0.415,9.61,9.64,9.69,9.3,9.65,12940200.0,1.21481,122924418.0,36.264,2.357,1023657.2,1023657.2
3090,000969,0.469,6.42,6.39,6.46,6.18,6.39,4703876.0,0.5198200000000001,29702269.0,111.265,1.44,658697.198274,580948.324344
3091,000968,1.515,9.38,9.23,9.49,9.15,9.24,2698216.0,0.5256200000000001,25170151.0,17.698,2.775,907517.49508,481512.61515
3092,000967,0.0,0.0,0.0,0.0,0.0,8.79,0.0,0.0,0.0,27.469,2.333,1025783.200908,654101.745345
3093,000966,2.247,2.73,2.67,2.76,2.67,2.67,2894800.0,0.2612,7887254.0,-24.886,0.918,302561.55384,302561.55384
3094,000965,1.139,4.44,4.4,4.48,4.38,4.39,5089448.0,0.45858000000000004,22548482.0,10.829,0.836,492764.91738,492764.91738
3095,000963,2.696,48.0,46.74,48.22,46.12,46.74,5219179.0,0.40080000000000005,246979218.0,26.23,5.155,6999238.1952,6250463.8704
3096,000962,1.627,5.62,5.46,5.64,5.4,5.53,1699240.0,0.38546,9340143.0,-6.519,2.301,247747.945928,247747.05572
3097,000961,0.541,7.44,7.31,7.45,7.22,7.4,17130031.0,0.46299,125644444.0,45.785,1.849,2760082.864968,2752679.658
3098,000960,-0.418,11.9,11.96,12.03,11.35,11.95,29462600.0,2.43609,344786757.0,25.915,1.788,1985843.89101,1439213.41522
3099,000959,6.061,4.2,4.03,4.2,3.95,3.96,29614437.0,0.9982900000000001,120796894.0,10.05,0.8190000000000001,2221543.632,1245940.94394
3100,000958,1.429,3.55,3.5,3.56,3.45,3.5,5583368.0,0.8377800000000001,19614153.0,44.375,1.542,391306.99523,236588.47271
3101,000957,0.455,6.62,6.44,6.67,6.37,6.59,6194334.0,1.29861,40225724.0,20.688,1.407,392502.405632,315773.116892
3102,000955,0.472,4.26,4.19,4.26,4.04,4.24,6616279.0,1.2289,27730688.0,50.474,3.21,229356.27,229354.6725
3104,000952,3.033,13.59,13.05,13.7,12.97,13.19,6378762.0,2.53432,85760687.0,32.512,4.052,342067.792167,342053.835237
3105,000951,1.439,13.39,13.12,13.47,12.95,13.2,4502810.0,0.6711600000000001,59493111.0,9.993,1.542,898577.1912,898338.26004
3107,000949,3.093,3.0,2.91,3.0,2.86,2.91,2173192.0,0.1781,6353348.0,124.481,1.059,377296.8147,366065.931
3108,000948,-0.393,10.15,10.09,10.18,9.81,10.19,1006934.0,0.40852000000000005,10084539.0,113.917,1.784,250305.13669,250182.11869
3109,000939,0.0,0.0,0.0,0.0,0.0,4.99,0.0,0.0,0.0,22.682,1.629,1960868.151506,1515865.730924
3110,000938,2.53,59.98,58.55,60.25,58.25,58.5,2949989.0,1.43148,174650276.0,39.696,2.46,6251734.365676,1236067.84
3111,000937,1.446,4.21,4.13,4.22,4.09,4.15,10798524.0,0.37152,44898573.0,13.977,0.754,1487623.22385,1223678.533482
3112,000936,2.975,6.23,6.05,6.27,6.0,6.05,10119674.0,1.35317,62301376.0,28.318,1.217,551986.028601,465908.767597
3113,000935,-1.248,15.83,15.3,16.03,15.02,16.03,6647300.0,0.8707,103460861.0,58.63,4.003,1208526.047139,1208526.047139
3114,000933,-0.619,4.82,4.71,4.85,4.64,4.85,23685000.0,1.24627,112449811.0,24.884,1.533,916041.0,916025.8893
3115,000932,4.53,9.0,8.66,9.1,8.62,8.61,59901057.0,1.9865400000000002,528867641.0,6.586,2.286,2714085.0225,2713815.2754
3116,000931,4.029,5.68,5.23,5.72,5.15,5.46,8538472.0,1.21598,47028391.0,297.382,2.6710000000000003,427776.125776,398842.343232
3117,000930,-0.791,11.29,11.32,11.49,11.01,11.38,29999567.0,3.11066,337208730.0,45.876,5.8629999999999995,1088820.148835,1088820.148835
3118,000929,-5.292,6.98,7.15,7.28,6.68,7.37,2379500.0,1.2818100000000001,16625282.0,79.863,1.782,129664.668,129574.244194
3119,000928,10.088,5.02,4.63,5.02,4.62,4.56,19031427.0,2.56088,93683072.0,15.107,1.357,630844.796884,373065.448528
3120,000927,2.452,3.76,3.64,3.82,3.63,3.67,6870200.0,0.43069,25461530.0,-3.656,-36.364,599785.43152,599784.28096
3121,000926,1.644,7.42,7.25,7.44,7.25,7.3,7336087.0,0.77356,53710397.0,8.337,0.6910000000000001,720869.675708,703674.532834
3122,000925,3.359,9.23,9.0,9.29,8.95,8.93,3166068.0,1.00409,28935107.0,54.294,1.5750000000000002,362670.451559,291037.23103
3123,000923,1.677,13.34,13.12,13.45,12.94,13.12,1929800.0,0.9746500000000001,25503546.0,25.061,1.325,870740.433974,264132.0
3125,000921,1.461,11.11,10.86,11.18,10.8,10.95,6427603.0,0.71257,70808958.0,7.558,2.25,1513987.88607,1002160.957215
3126,000920,1.65,6.16,6.06,6.2,6.03,6.06,1372800.0,0.32539,8370598.0,22.815,3.095,259952.0,259885.9802
3127,000919,1.366,7.42,7.31,7.47,7.28,7.32,909862.0,0.18082,6699697.0,27.269,1.42,373968.0,373363.850986
3128,000918,-1.096,4.51,4.45,4.65,4.33,4.56,10857400.0,0.60179,48990493.0,4.1,1.638,813690.3665,813690.3665
3129,000917,0.323,6.21,6.11,6.24,5.96,6.19,11714856.0,0.90495,71790172.0,-18.818,0.886,880302.485898,803905.742547
3130,000915,1.669,20.71,20.38,20.8,20.1,20.37,2414763.0,1.03446,49403480.0,19.913,3.052,485300.505435,483438.618447
3131,000913,-1.604,12.27,12.35,12.58,11.78,12.47,1450125.0,0.31974,17502010.0,68.167,2.226,556488.672,556488.672
3133,000911,0.178,5.64,5.63,5.65,5.51,5.63,1577002.0,0.48661000000000004,8799175.0,-9.4,1.512,182781.648468,182781.648468
3134,000910,0.703,18.63,18.59,18.64,17.85,18.5,3945285.0,0.74614,71592571.0,15.27,2.903,1034468.01,985079.740275
3135,000909,0.542,7.42,7.36,7.45,7.01,7.38,1145200.0,0.36823000000000006,8428391.0,75.714,2.231,231765.528288,230763.503292
3136,000908,3.549,4.96,4.82,5.0,4.77,4.79,2251700.0,0.35234000000000004,10962597.0,26.927,1.819,436368.078096,316981.374592
3137,000906,1.367,5.19,5.16,5.2,5.02,5.12,1324159.0,0.23821000000000003,6759364.0,15.265,1.392,350602.929171,288506.865366
3138,000905,0.508,7.92,7.82,7.97,7.67,7.88,2439359.0,0.45939,19082840.0,39.6,1.566,420552.0,420552.0
3139,000903,1.613,2.52,2.49,2.54,2.47,2.48,7479600.0,0.42969,18694453.0,16.913,0.893,496641.815964,438659.35848
3140,000902,2.23,8.71,8.59,8.78,8.5,8.52,3685990.0,0.31556,31802149.0,16.75,1.9060000000000001,1136245.01159,1017383.328533
3141,000901,1.668,9.75,9.59,9.79,9.45,9.59,6125717.0,1.08036,58984750.0,23.443,1.056,598835.95005,552831.1815
3142,000900,2.02,4.04,3.96,4.05,3.95,3.96,7258174.0,0.47855000000000003,29047526.0,7.088,0.6990000000000001,613202.646936,612752.911712
3143,000899,1.481,4.11,4.08,4.12,4.02,4.05,1500126.0,0.23198000000000002,6091904.0,243.195,0.893,401003.55936,265783.016466
3144,000898,2.291,6.25,6.15,6.27,6.06,6.11,19543775.0,0.31784,120462414.0,8.065,0.877,4521754.904375,3843120.06875
3145,000897,1.364,2.23,2.2,2.24,2.16,2.2,5752300.0,0.35569,12755627.0,-30.217,3.084,360651.708182,360637.235482
3146,000895,2.223,26.67,26.16,26.85,26.02,26.09,10288350.0,0.31186,271324758.0,20.373,5.608,8799921.943428,8798495.925198
3148,000892,1.991,4.61,4.57,4.62,4.45,4.52,2594611.0,0.50177,11758674.0,10.721,1.445,452231.998053,238380.037577
3149,000890,-1.129,6.13,5.92,6.18,5.92,6.2,8896900.0,2.34361,53459638.0,16.132,2.5220000000000002,232720.3008,232709.421276
3150,000889,-2.458,12.7,13.02,13.18,12.68,13.02,1155470.0,0.18587,14772435.0,34.548,2.8970000000000002,789720.01822,789487.51424
3151,000888,1.778,9.16,8.95,9.22,8.88,9.0,2115654.0,0.40152000000000004,19073829.0,24.551,2.223,482652.401432,482651.714432
3152,000887,2.232,14.66,14.3,14.74,14.16,14.34,3466825.0,0.28446000000000005,50154562.0,15.763,2.283,1809689.17927,1786691.581344
3153,000886,2.725,4.9,4.62,4.92,4.62,4.77,18847101.0,1.9523700000000002,91291854.0,51.579,1.799,484525.867,473018.04452
3154,000885,-0.187,10.69,10.42,10.76,10.42,10.71,2939757.0,0.5922400000000001,31158145.0,8.738,2.66,530632.339827,530632.339827
3155,000883,1.737,4.1,4.03,4.11,4.01,4.03,8754665.0,0.16377000000000003,35412499.0,12.275,1.025,2668054.28926,2191789.93223
3156,000882,2.308,2.66,2.6,2.67,2.55,2.6,8525253.0,0.34346000000000004,22368187.0,359.459,0.9380000000000001,728135.617902,660253.266708
3157,000881,1.119,8.13,7.9,8.19,7.9,8.04,2296346.0,0.7454400000000001,18659431.0,22.068,1.597,858201.163431,250448.2272
3158,000880,1.609,7.58,7.46,7.7,7.23,7.46,1166601.0,0.8632900000000001,8749302.0,84.222,1.554,209284.179,102432.33
3159,000878,-0.504,9.87,9.81,9.94,9.61,9.92,10193368.0,0.71967,99882170.0,61.457,2.233,1397985.6156,1397978.860572
3160,000877,-1.389,7.1,6.93,7.14,6.68,7.2,16283349.0,1.85018,113401391.0,23.588,1.018,744593.30089,624867.37829
3161,000876,1.408,6.48,6.36,6.51,6.31,6.39,10315924.0,0.24697000000000002,65944636.0,12.0,1.271,2731977.725832,2706722.755272
3162,000875,1.832,2.78,2.7,2.8,2.7,2.73,8555776.0,0.43779,23569499.0,-17.375,0.8,596675.28644,543297.973168
3163,000869,2.497,41.05,40.0,41.48,39.7,40.05,2715486.0,0.59884,110295749.0,27.185,3.0,2813829.72,1861456.584
3164,000868,0.649,4.65,4.5,4.71,4.4,4.62,13115967.0,1.8856700000000002,59851315.0,-14.091,3.198,323438.005395,323436.122145
3165,000863,-1.163,4.25,4.28,4.33,4.09,4.3,2735600.0,0.29782000000000003,11518125.0,22.368,0.931,587244.85245,390382.644575
3166,000862,1.29,3.14,3.1,3.17,3.01,3.1,4119459.0,0.8216700000000001,12716111.0,-11.76,0.853,221721.365058,157424.80746
3167,000861,-2.954,2.3,2.27,2.31,2.21,2.37,5492030.0,0.29336,12417573.0,23.0,1.585,517472.20726,430587.52157
3168,000860,4.652,40.49,38.83,40.98,38.03,38.69,16457989.0,2.88438,649727267.0,52.701,3.585,2310318.877608,2310318.877608
3169,000859,4.0,2.86,2.8,2.88,2.79,2.75,5883050.0,0.7957500000000001,16609788.0,35.135,1.436,211482.62278,211443.36928
3170,000858,2.429,81.82,80.0,82.2,79.59,79.88,21603893.0,0.56916,1749227499.0,32.111,5.327,31759316.69691,31056997.651076
3171,000856,1.815,12.9,12.6,13.0,12.48,12.67,4551840.0,2.00522,58019970.0,184.286,9.931000000000001,292830.0,292830.0
3172,000852,1.937,6.84,6.67,6.86,6.5,6.71,3292850.0,0.5505,22196563.0,435.669,2.442,409139.85996,409139.85996
3173,000851,0.851,4.74,4.5,4.77,4.5,4.7,6380862.0,0.771,29741200.0,16.521,0.961,430216.556958,392287.386006
3174,000850,0.822,3.68,3.65,3.71,3.59,3.65,3481310.0,0.36902,12727785.0,33.455,0.812,347268.723312,347164.755952
3175,000848,2.295,10.25,10.03,10.32,10.0,10.02,10036957.0,1.0259,102085170.0,24.405,4.524,1003026.7962,1002814.267575
3176,000839,-4.621,5.16,5.1,5.26,4.87,5.41,59976702.0,1.53041,304204533.0,77.946,2.969,2022630.397632,2022207.716232
3177,000838,2.204,3.71,3.69,3.75,3.63,3.63,3855896.0,0.61012,14214220.0,20.854,2.273,408271.46507,234469.78142
3178,000837,1.724,4.72,4.61,4.73,4.55,4.64,3466987.0,0.5950700000000001,16156285.0,199.156,1.157,327271.06952,274994.976672
3179,000836,4.415,4.73,4.49,4.79,4.41,4.53,16202019.0,1.34073,74836843.0,67.96,3.202,571599.320952,571595.918663
3180,000835,-8.086,5.57,5.45,5.7,5.45,6.06,11604291.0,3.83113,63477052.0,14.282,3.946,182005.528318,168712.515
3181,000833,1.751,5.23,5.16,5.24,5.05,5.14,1787834.0,0.47286000000000006,9238156.0,43.583,1.282,349574.168073,197739.211781
3182,000831,-0.649,10.72,10.62,10.88,10.35,10.79,14845358.0,1.51346,157392272.0,344.695,5.127,1051512.987632,1051512.987632
3183,000830,1.418,17.17,16.6,17.21,16.4,16.93,42309283.0,2.89002,714482791.0,13.858,2.932,2515165.955826,2513651.645959
3184,000829,0.779,7.76,7.63,7.83,7.3,7.7,3888493.0,0.40764000000000006,29536769.0,32.333,2.816,823277.450024,740233.435216
3185,000828,2.516,8.15,8.06,8.18,7.99,7.95,2267914.0,0.21817000000000003,18325519.0,9.553,1.443,847206.34848,847205.24823
3186,000826,-1.237,17.57,17.62,17.77,17.13,17.79,6450346.0,0.54312,112464209.0,13.856,1.376,2513526.923488,2086703.718883
