,code,mbrg2018_1,nprg2018_1,nav2018_1,targ2018_1,epsg2018_1,seg2018_1,mbrg2017_2,nprg2017_2,nav2017_2,targ2017_2,epsg2017_2,seg2017_2,mbrg2017_3,nprg2017_3,nav2017_3,targ2017_3,epsg2017_3,seg2017_3,mbrg2017_4,nprg2017_4,nav2017_4,targ2017_4,epsg2017_4,seg2017_4,changepercent,trade,open,high,low,settlement,volume,turnoverratio,amount,per,pb,mktcap,nmc
1592,002873,6.412000000000001,11.251,116.5939,67.5784,-16.5772,116.5939,11.0066,19.3472,143.0975,69.1628,12.3362,143.0975,,,,,,,7.6641,15.8532,122.8119,55.8407,-3.0053,122.8119,4.416,42.8,40.86,43.0,40.86,40.99,707200.0,1.83912,29679075.0,39.944,4.609,294806.4,164579.84152
1593,002047,-8.2748,11.2497,29.445999999999998,-2.5663,20.0,37.7967,6.1852,5.2134,15.1272,14.491,7.1429,12.4728,1.1262,-3.7344,14.0035,15.932,10.0,13.1684,5.1198,-8.6698,29.6558,-4.3971,7.4074,37.7916,0.18,5.56,5.65,5.74,5.56,5.55,9977701.0,0.7899600000000001,56218513.0,19.172,1.9540000000000002,745761.088076,702263.08916
1594,603499,19.0963,11.228,,,-16.6035,,,,,,,,17.9623,10.2831,,,10.2814,,19.0921,1.2382,96.1424,49.4392,-4.0921,96.1424,6.048,27.18,25.9,27.55,24.85,25.63,3447740.0,13.79096,90782176.0,46.951,5.135,275388.8472,67950.0
1595,000983,5.5965,11.2255,9.4261,5.5247,10.4407,9.0979,58.8247,637.7683,6.5109,4.2946,738.9049,7.0669,62.2755,558.447,8.7511,7.4158,576.8634,9.3954,46.1188,307.5096,9.3469,7.3757,261.5832,9.0605,0.925,7.64,7.5,7.69,7.41,7.57,24486412.0,0.77705,184732152.0,15.344,1.295,2407516.8,2407515.01224
1596,600666,43.4655,11.2047,2.4712,-2.7569999999999997,-33.3333,2.3028,44.6996,16.4321,22.1717,17.1784,-33.3333,21.7197,18.1743,-24.5598,19.6741,11.8958,-57.1429,19.5792,-19.5244,-87.1402,2.3116,-2.7339,-93.4426,2.1341,4.0,3.64,3.43,3.8,3.4,3.5,45719458.0,5.6889400000000006,163048513.0,91.0,1.662,446746.75136,292530.613648
1597,601222,-10.949000000000002,11.1534,13.8265,32.413000000000004,0.0,13.809000000000001,8.9731,49.7741,5.301,24.7209,-62.0,5.3313,21.1397,51.8416,7.3184,19.9579,47.619,7.5408,15.2013,42.7913,14.3643,32.5719,39.2857,14.8063,1.167,5.2,5.09,5.22,5.07,5.14,6091926.0,0.34834000000000004,31324336.0,13.333,1.04,918161.04276,909411.31476
1598,002287,17.0807,11.1289,8.2465,15.2599,11.2478,8.3308,4.1873,5.8311,7.1583,2.6322,4.475,8.7127,7.6636,4.2236,6.9375,8.2358,3.3273,8.3978,8.7568,4.5127,8.1327,10.640999999999998,3.7960000000000003,8.2159,3.817,28.29,27.36,28.49,27.22,27.25,677086.0,0.16677,18815788.0,38.178,5.878,1148574.0,1148574.0
1599,002251,13.9459,11.0366,1.3931,11.3652,10.3017,1.1823,9.7503,20.8889,29.3081,15.0494,8.9593,26.3746,9.8528,4.9984,28.4937,17.5089,-4.8344,25.8172,11.5059,8.6476,1.2084,10.1238,0.4147,0.9571,2.897,11.72,11.25,11.88,11.2,11.39,3589520.0,0.44681000000000004,41055963.0,69.145,1.584,1012495.430572,941535.144704
1600,000065,-7.9701,11.0333,12.2545,-11.415999999999999,0.0,13.984000000000002,124.9308,85.8964,68.2644,50.7186,-2.5,64.3339,102.8297,125.7512,72.1879,25.7636,74.359,68.2924,11.049000000000001,2.8106,12.6634,-5.627000000000001,2.1053,14.5295,0.421,7.15,7.01,7.16,6.83,7.12,4435078.0,0.70516,31165973.0,7.371,0.987,550196.36815,449694.679005
1601,300259,24.6434,11.0258,9.4681,15.0961,0.0,8.5644,19.7449,-10.1424,99.1527,94.4884,-12.5,92.8963,48.0444,47.3932,10.2331,17.5864,20.0,6.115,47.2274,55.8417,9.3207,12.7138,36.3636,8.6319,3.198,3.55,3.46,3.6,3.45,3.44,6080488.0,0.84069,21332609.0,11.833,1.012,417358.57509,256761.659755
1602,002566,13.690999999999999,11.0016,4.8806,-2.1555,11.0108,3.6421,10.0554,49.5398,2.2853,-4.4898,12.5,1.0725,9.9511,76.3266,2.9751,-2.1616,47.7778,1.5518,10.1628,394.2925,5.3321,-0.6453,354.8872,3.5637,1.608,6.95,6.84,6.96,6.75,6.84,2330911.0,1.03564,15983000.0,38.292,1.262,230011.362,156422.89245
1603,002533,35.7833,10.9365,2.1329,7.3884,9.5238,1.8061,21.1819,-8.9862,5.8619,6.4631,-8.5937,6.9009,24.7253,-13.7211,6.7757,3.387,-16.1702,6.2022,26.7516,-22.5405,3.4672,12.1792,-26.8608,3.5661,2.217,4.61,4.52,4.61,4.51,4.51,1378709.0,0.26799,6285309.0,20.398,1.112,254988.91008,237165.255555
1604,600630,13.7494,10.9281,7.1204,0.8447,20.0,7.0759,-2.3091,-24.5949,1.5801,1.5345,-25.0,0.6561,0.6448,54.6475,4.5074,0.9999,47.0588,3.5595,4.0454,520.8545,7.0682,5.4447,500.0,7.0294,0.693,7.26,7.18,7.28,7.0,7.21,2363758.0,0.5563600000000001,16986836.0,24.2,1.679,308449.519422,308449.519422
1605,002930,11.190999999999999,10.9168,,,15.3846,,-13.0724,-21.6316,6.7246,-2.1488,-22.5806,6.7246,,,,,,,-0.7398,10.328,8.4098,-0.8853,10.8696,8.4098,3.522,43.79,42.5,44.82,42.0,42.3,16016527.0,26.32998,692580747.0,85.863,6.282,1065402.90538,266374.57
1606,002664,22.6349,10.8151,17.8033,36.2022,0.8427,13.249,34.7979,10.59,13.1997,26.4625,10.3709,13.8461,34.9906,8.9869,12.9422,25.0551,8.5116,13.5155,35.9137,23.3203,18.034000000000002,34.028,10.3448,13.6656,3.998,24.97,24.08,25.13,24.08,24.01,2939378.0,0.8765400000000001,72382555.0,39.016,5.03,998849.94,837338.104559
1607,000566,61.6833,10.8114,-12.6585,0.5044,0.0,-12.0723,0.2186,-7.494,109.2803,126.281,-22.7273,121.8623,24.096,-1.2994,-1.7326,17.882,-12.1333,-0.31,20.913,-49.0335,-9.8212,9.785,-57.1429,-10.5863,0.0,0.0,0.0,0.0,0.0,12.89,0.0,0.0,0.0,214.833,3.564,1722077.271296,1422018.996922
1608,600299,22.0645,10.7778,4.7356,6.2027,8.3333,7.8942,-9.2519,-45.528999999999996,8.7845,6.8785,-46.3415,9.1574,-5.8424,-38.7686,7.2,2.2347,-41.3793,7.4226,-2.7174,-27.6358,8.6237,6.9458,-30.0,9.0134,1.25,12.15,12.03,12.32,11.8,12.0,5886801.0,1.02458,71446874.0,24.796,2.426,3258510.046695,698089.684365
1609,002630,7.9335,10.776,6.7324,18.934,1.6194,5.5543,22.9666,-28.086,5.4084,31.5476,-29.9815,4.9343,18.9383,-34.611999999999995,4.8999,39.4586,-37.113,3.8761,21.5707,-5.1405,6.7094,34.3177,-6.0453,5.5752,0.0,0.0,0.0,0.0,0.0,6.54,0.0,0.0,0.0,25.048,1.473,772243.2,634660.248156
1610,600655,3.0021,10.7414,2.9287,12.1704,10.9489,3.5474,4.5293,160.7446,12.962,14.040999999999999,130.303,15.1391,9.1432,16.7129,11.3305,11.0525,12.9252,12.1423,9.3856,47.7328,4.1584,4.0412,46.2462,4.8533,1.092,9.26,9.18,9.28,9.06,9.16,3602315.0,0.25063,33109437.0,19.014,1.187,1330960.149776,1330960.149776
1611,000888,4.3216,10.7043,4.9659,2.5657,11.5016,5.0126,8.5513,9.981,5.8979,1.0763,5.6788,7.9432,4.4142,7.4007,5.8874,-5.3251,4.6977,7.7748,3.5914,5.0756,7.472,2.4239,2.8107,7.5309,1.778,9.16,8.95,9.22,8.88,9.0,2115654.0,0.40152000000000004,19073829.0,24.551,2.223,482652.401432,482651.714432
1612,002080,2.5682,10.685,11.1105,10.1796,8.1861,10.9755,18.0856,40.9286,4.2032,6.0132,21.4267,3.8062,15.9648,79.4803,6.2253,5.9627,63.7024,5.9643,14.4821,91.4008,10.1375,9.0526,80.2502,9.7816,0.248,8.09,8.0,8.17,7.82,8.07,4596523.0,0.71821,36865578.0,8.507,0.723,1044309.215464,517760.0
1613,603038,15.4956,10.6831,7.0301,5.3499,0.8,7.0301,21.9331,-0.7189,88.9692,67.1693,-21.9512,88.9692,13.5269,-1.5392,82.8019,51.5612,-24.4898,82.8019,15.4954,-8.1729,77.4996,48.9686,-29.798000000000002,77.4996,2.125,21.15,20.38,21.18,20.38,20.71,247021.0,0.6608400000000001,5128375.0,15.216,1.4969999999999999,198840.033,79058.7
1614,002826,15.6929,10.6753,8.8569,12.1001,0.0,8.8569,-5.2839,-13.2073,107.2302,57.8021,-35.2941,107.2302,-14.9118,-5.8049,,,-28.0,,-15.85,9.2455,8.8387,13.4492,-15.7895,8.8387,4.227,15.04,14.6,15.12,14.44,14.43,2358200.0,2.3393100000000002,35076180.0,47.0,4.673,285338.88,151614.72064
1615,600365,9.4171,10.6683,2.6194,-0.3567,0.0,0.9574,101.3913,16.3361,1.8866,5.6786,-50.0,-1.581,59.3446,11.0189,1.8521,11.2171,133.3333,-1.1661,54.8024,33.3592,2.5321,3.4533,100.0,0.8877,-10.032,5.65,5.65,5.96,5.65,6.28,5539100.0,1.3847800000000001,31391937.0,282.5,3.266,226000.0,226000.0
1616,300117,54.0592,10.6167,4.8043,27.8473,0.0,4.0252,43.0259,-26.6001,5.5006,21.1916,-50.0,2.8664,49.5885,56.3645,8.6006,24.4719,42.8571,5.7583,36.133,1.7953,7.4326,22.5281,-18.1818,3.9118,6.267,3.9,3.69,4.04,3.66,3.67,6255774.0,0.8758100000000001,23868082.0,43.333,1.883,279536.4,278571.15
1617,600987,15.967,10.5973,12.8672,14.860999999999999,10.8844,12.6903,1.9499,2.5025,12.9016,2.516,2.957,13.3486,6.4344,5.9342,13.7551,13.845,5.516,13.3766,9.5645,4.655,12.9921,13.2447,5.8824,12.7553,3.386,9.77,9.44,9.78,9.2,9.45,3530890.0,0.5557700000000001,33572733.0,10.856,1.702,620697.87,620697.87
1618,600388,5.8098,10.575999999999999,12.3236,2.5183,12.5,12.9914,0.9506,15.7465,10.6648,2.1325,16.6667,12.0172,0.8628,10.115,13.0814,2.2276,10.0,13.0113,1.1111,8.3989,12.3527,-0.2745,9.6774,13.0284,-2.35,12.88,12.92,13.07,12.7,13.19,6455583.0,0.6038600000000001,83388849.0,18.941,2.981,1376936.4,1376936.4
1619,002183,19.0221,10.5658,8.3517,8.0295,11.1111,7.6617,14.4397,-2.026,13.2748,16.8265,6.6667,10.0547,13.8014,-0.8402,15.4156,25.838,4.7619,9.1496,17.5185,9.2789,11.1876,11.5157,12.0,8.4701,-0.145,6.87,6.89,6.95,6.5,6.88,17179758.0,0.81022,116786773.0,24.536,2.385,1458293.401653,1456703.932347
1620,601500,8.2836,10.5195,2.5231,5.5163,12.5,2.5231,14.6705,-22.7934,53.9896,15.9743,-40.0,53.9896,14.6989,-18.8206,2.2178,-4.8971,-37.5,2.2178,12.0273,-13.3971,2.4618,7.8435,-31.0345,2.4618,10.012,9.56,8.7,9.56,8.61,8.69,11305860.0,6.46348,106831437.0,47.8,2.643,694934.64526,167222.64526
1621,300307,12.058,10.5071,3.1134,6.2835,11.1111,3.4124,30.0728,54.88399999999999,2.6068,20.0279,57.1429,2.8531,33.1082,69.609,3.0561,22.7393,66.6667,3.2698,27.8713,95.8367,3.3913,8.7705,100.0,3.6126,2.591,5.94,5.8,5.96,5.8,5.79,2539620.0,0.32016,14898937.0,19.8,1.157,476388.0,471174.622974
1622,002562,46.4101,10.4767,28.7039,50.8587,8.3333,28.7039,28.6119,78.6835,13.9384,9.1719,16.0,13.9384,46.157,115.525,17.5458,16.3884,53.3333,17.5458,47.1253,110.9614,29.553,45.4632,137.5,29.553,0.191,5.24,5.23,5.29,5.01,5.23,8872732.0,1.78766,45679214.0,6.895,1.292,453549.150536,260078.23786
1623,600919,,10.4538,34.543,2.7798,11.5385,35.0058,,10.5296,22.9034,20.2202,0.0,21.3505,,11.6372,11.6682,11.1709,2.5641,10.2082,,12.9647,33.9887,10.7777,5.102,34.4521,0.152,6.57,6.52,6.59,6.51,6.56,16080466.0,0.26764000000000004,105449834.0,6.379,0.802,7584703.65,3947404.740201
1624,603299,9.8034,10.4402,8.5109,1.6449,8.5098,8.476,25.3419,1110.8958,4.0807,0.6429,987.8475,4.1864,31.6494,2809.0117,6.434,0.2411,2317.4353,6.5281,20.8428,764.4708,8.488999999999999,0.4115,676.0175,8.4877,1.469,8.29,8.15,8.35,8.11,8.17,2016054.0,0.72182,16548769.0,26.036,2.146,463775.76,231540.450245
1625,002317,36.7151,10.4273,8.9048,18.9501,7.1429,9.1678,17.7484,10.9162,58.81399999999999,35.3102,0.0,59.1792,13.16,3.1446,9.4286,8.4196,-4.878,9.741,16.0562,0.598,8.9413,14.9261,-5.4545,9.2045,1.256,10.48,10.32,10.53,10.27,10.35,3086126.0,0.48013000000000006,32075767.0,20.154,2.229,853555.207648,673620.326376
1626,002294,15.859000000000002,10.4065,12.5985,4.7638,11.1111,12.7096,7.5539,4.461,14.4388,5.4357,6.0606,15.0103,9.6413,4.5927,13.3457,5.1839,6.0606,14.3005,8.355,3.3698,12.792,5.0541,4.5113,12.9211,3.229,39.0,37.85,39.37,37.85,37.78,4127105.0,0.39455,158825475.0,28.058,6.31,4079462.4,4079462.4
1627,002366,7.6063,10.3116,47.1699,39.8266,-43.2432,51.3825,86.1192,54.4184,33.7553,33.9622,50.7692,29.8356,101.07700000000001,84.4685,35.7572,31.8357,-8.5366,37.6709,104.1043,148.4561,50.371,38.8764,30.0,54.8147,5.776,15.2,14.52,15.29,14.39,14.37,12337712.0,2.52287,182193247.0,12.991,4.48,1317927.172,743333.28512
1628,603166,12.4053,10.2779,1.1021,-12.9673,8.3333,1.1021,34.7823,116.3927,1.3314,-9.4558,100.0,1.3314,35.5771,80.1326,1.453,-9.0417,63.6364,1.453,30.2058,34.5693,0.846,-10.8212,35.2941,0.846,-3.06,6.97,7.05,7.18,6.59,7.19,3377569.0,0.57052,23277542.0,30.304,1.9380000000000002,416609.94087,412637.04087
1629,300387,21.1971,10.2743,8.57,8.3091,15.3846,9.6555,-5.3811,-16.5507,27.2018,59.8415,-2.7778,28.8336,-3.0582,-18.2264,25.9817,63.4862,-0.2659,28.4195,6.666,-23.9793,10.8248,0.0638,-20.2899,9.4469,1.793,7.38,7.37,7.46,7.14,7.25,2415122.0,1.08402,17592212.0,13.418,1.153,165954.132324,164420.95356
1630,600081,20.3178,10.2482,10.2423,18.3522,28.089000000000002,9.5092,11.0603,30.3019,7.5602,16.6048,35.4972,9.2552,19.457,55.6837,10.4329,27.0354,61.5167,11.4698,16.7919,18.662,8.0873,14.7163,19.3496,8.8933,1.262,9.63,9.44,9.69,9.31,9.51,880072.0,0.28067000000000003,8383200.0,21.684,2.322,301958.28,301958.28
1631,600118,13.6269,10.238999999999999,9.016,-8.9847,0.0,6.2092,21.8517,5.7167,7.0738,4.5336,7.1429,6.2159,22.3411,6.5784,7.1124,3.2741,10.0,6.3178,16.5366,7.0423,9.9288,-10.2624,2.9412,6.3153,3.77,18.44,17.71,18.51,17.71,17.77,7745694.0,0.65503,140938921.0,52.686,4.155,2180509.96494,2180509.96494
1632,603696,22.8651,10.057,3.0426,4.0564,12.5,3.0426,-10.5952,-11.33,3.6431,3.9655,-12.5,3.6431,-2.6881,-11.4854,3.1664,3.4479,-12.0,3.1664,-1.9162,1.0825,3.2004,2.6946,0.0,3.2004,-4.551,21.81,22.76,22.91,20.57,22.85,1840560.0,3.81068,39270206.0,64.147,3.59,366408.0,105342.3
1633,300743,9.7972,10.0208,,,10.0,,,,,,,,,,,,,,11.0151,7.3799,24.1469,11.915999999999999,7.0588,24.3286,2.139,68.76,65.48,69.5,65.48,67.32,2920861.0,17.70219,195688533.0,75.56,19.534,449951.688,113454.0
1634,300638,152.483,9.9943,13.2057,60.4568,-17.5074,13.2057,37.7703,17.2449,,,0.4975,,49.1207,31.0472,,,7.1965,,63.5831,8.7691,158.1489,123.1015,-13.4328,158.1489,7.626,31.05,28.05,31.69,28.05,28.85,7365026.0,18.45871,222715420.0,53.534,6.63,372600.0,123889.5
1635,300244,15.8122,9.9676,18.3844,26.5389,11.546,17.0295,42.4279,43.2352,15.3026,53.0308,32.0,6.9476,41.5632,41.9744,17.873,31.1166,31.4286,14.1867,30.8617,37.3255,15.7462,29.2457,33.3333,12.6553,1.215,18.32,18.14,18.48,17.89,18.1,3650202.0,1.023,66623734.0,28.625,4.277,1009485.957896,653685.050688
1636,601611,10.3818,9.9322,16.6321,13.0559,25.0,8.8213,4.3715,14.8319,8.8292,16.7443,-8.3333,7.3307,7.0391,5.1199,8.4347,5.3789,-13.6364,6.7343,9.4883,7.773,18.1321,17.067,-3.0303,8.8493,0.0,8.62,8.58,8.7,8.5,8.62,4581757.0,0.47637,39344489.0,26.938,2.782,2262750.0,829071.6
1637,300294,121.62,9.8765,16.9705,36.0664,-28.0,15.4852,34.5487,49.013000000000005,15.4761,31.1055,-2.5,15.4281,28.4297,24.778000000000002,14.5348,30.6052,-16.4179,14.4496,54.292,31.4808,16.5144,51.6703,-12.7451,15.8761,2.589,32.89,32.06,32.99,31.92,32.06,1007556.0,0.30782000000000004,32577626.0,36.955,5.286,1425205.474407,1076551.102341
1638,002275,2.8358,9.8489,9.4305,8.987,8.6957,9.4305,9.8807,11.4362,7.3594,12.2611,11.4353,7.3594,7.428,10.1962,8.0839,12.8907,10.1923,8.0839,5.9527,17.9704,9.4131,12.5344,17.9104,9.4131,1.854,14.83,14.51,14.92,14.45,14.56,1147800.0,0.2152,16876954.0,18.772,3.197,875266.6,790967.914916
1639,600612,8.9682,9.8081,11.4227,4.8577,7.4217,11.4746,13.1906,11.8116,12.3294,23.7301,11.4146,11.9865,15.4216,12.5462,13.4325,9.801,11.6489,12.6512,13.8617,7.6829,11.45,-4.4968,7.445,10.7871,0.453,35.49,35.2,35.5,34.49,35.33,535157.0,0.16876000000000002,18742146.0,16.34,3.109,1856544.944436,1125422.07687
1640,300039,13.8816,9.7975,7.5967,7.3757,-15.5455,7.5967,5.4874,1.5937,13.2542,8.7158,-21.3605,13.2542,5.0237,1.7611,8.0511,5.1052,-21.0425,8.0511,4.8602,-3.6454,7.506,6.0053,-25.287,7.506,2.873,5.73,5.6,5.77,5.51,5.57,5891928.0,0.81788,33300180.0,22.576999999999998,2.491,613965.9474,412784.534634
1641,002799,13.8328,9.7636,2.8918,16.6106,-21.6667,0.6896,15.7212,-19.3812,1.0534,-14.1,-43.75,1.0534,16.8025,-6.8772,1.1177,0.6087,-48.5,1.1177,13.0861,-16.3413,2.8105,10.4708,-51.6129,0.5091,4.161,15.02,13.55,15.5,13.55,14.42,4059336.0,5.2804400000000005,58963578.0,100.133,4.285,225300.0,115466.25
1642,002484,22.0534,9.709,4.8315,13.1426,-12.6609,4.6848,32.2984,48.9064,72.5444,67.2731,-4.9252,75.9993,30.8465,48.349,4.7611,7.2873,-2.274,4.5509,36.2198,28.3299,4.9052,10.6385,-11.8048,4.725,0.893,6.78,6.76,6.84,6.6,6.72,3155388.0,0.41491000000000006,21182503.0,29.086,1.7570000000000001,552675.388998,515616.734802
1643,002503,101.3297,9.6839,12.524000000000001,41.2916,-44.4444,9.6832,186.8519,112.0977,124.8103,103.8613,-14.2857,120.3334,212.3432,123.8531,127.7917,123.1723,-10.5263,121.0926,190.0385,94.1179,14.3121,43.586000000000006,-23.0769,9.6491,-1.739,3.39,3.45,3.45,3.34,3.45,5450920.0,0.27893,18462963.0,16.95,1.8359999999999999,1059101.052744,662473.794576
1644,300297,55.8613,9.6748,11.8054,20.2596,0.0,11.4311,82.0277,87.0359,13.4091,30.2693,50.0,11.4111,73.0038,56.6342,13.2061,23.9739,38.4615,11.2592,40.8624,36.2685,13.4627,31.5348,16.6667,11.5164,3.23,7.67,7.38,7.69,7.38,7.43,4684380.0,0.62697,35481047.0,21.914,2.227,901505.648368,573058.363462
1645,603416,28.7643,9.6484,12.7031,23.9948,-24.0,12.7026,40.3034,50.903999999999996,141.8565,129.9333,-17.8571,141.9049,37.7073,52.1914,,,-17.6471,,36.8075,23.5703,12.8206,21.9486,-33.8346,12.8206,1.346,26.36,26.0,26.6,25.55,26.01,529920.0,1.5080300000000002,13816154.0,29.955,3.867,370516.16,92629.04
1646,000089,14.0506,9.6477,4.7315,4.9376,9.5442,4.6453,7.8567,20.3881,5.9417,6.1165,20.0931,5.9031,9.4258,23.8825,4.6869,4.2393,22.8457,4.5814,9.3699,17.4042,4.6642,5.1042,17.572,4.5808,-0.255,7.83,7.7,7.85,7.61,7.85,11680513.0,0.56957,90365678.0,24.279,1.418,1605752.525547,1605752.525547
1647,000921,16.4128,9.6392,29.3001,8.3712,10.5263,31.4591,34.1646,19.4268,16.0933,21.7753,19.5122,16.5805,29.1918,96.6527,31.6693,14.2122,101.5873,33.2884,25.2799,79.6807,30.6175,12.6927,83.75,32.416,1.461,11.11,10.86,11.18,10.8,10.95,6427603.0,0.71257,70808958.0,7.558,2.25,1513987.88607,1002160.957215
1648,603138,8.8336,9.6128,14.8205,15.8687,-29.3478,14.8755,13.7289,17.5281,146.5541,61.4865,-28.6184,145.8301,10.8015,43.9846,,,10.9694,,10.1645,31.6475,131.0669,51.4345,-22.2849,130.3251,2.164,33.05,32.25,33.2,31.65,32.35,1075237.0,3.17873,35109312.0,59.982,9.064,354755.395,111794.93
1649,600857,4.4646,9.5834,-72.5705,1.6935,8.6957,-72.5705,1.4909999999999999,-19.7199,3.5194,1.4313,-19.6581,3.5194,9.0441,-14.2526,3.5380000000000003,5.9346,-14.2857,3.5380000000000003,7.9237,-1174.3951,-73.8933,0.2147,-1179.3651,-73.8933,-1.336,10.34,10.54,10.54,9.92,10.48,511416.0,0.22799000000000003,5188626.0,-5.069,13.082,231946.796246,231946.796246
1650,002740,21.0301,9.5631,11.8286,30.6464,0.0,3.3397,99.4457,82.4491,59.6386,92.323,50.0,48.0951,94.1885,64.0006,59.4196,69.8601,38.4615,47.9085,55.6361,17.6417,11.8859,35.2519,-5.2632,3.5602,4.108,7.35,7.0,7.45,6.66,7.06,1374600.0,0.74846,9698983.0,40.833,1.67,242981.37444,134987.610555
1651,002729,8.3042,9.561,3.5537,3.0719,0.0,3.5537,15.1081,116.0561,5.8961,3.6486,114.8437,5.8961,15.1102,48.5185,5.4756,6.0811,50.4425,5.4756,10.2679,6.4038,3.658,4.5249,6.25,3.658,1.277,24.58,24.27,24.76,23.85,24.27,859244.0,1.28861,20921944.0,72.294,3.883,163899.44,163899.44
1652,000813,125.0401,9.559,20.6793,31.425,-27.8182,20.6106,317.1082,,207.7648,120.7643,-502.3207,300.7015,29.0859,22.1403,106.3266,98.3474,-52.4154,106.3437,53.8667,20.6481,21.1606,30.865,-46.9254,21.1042,-9.977,7.94,7.94,7.94,7.94,8.82,4408900.0,0.40802000000000005,35006666.0,22.328,3.768,1779736.5492,857972.888072
1653,000848,13.1901,9.4681,2.0677,7.1321,10.0,2.0164,-28.9976,-17.1875,0.9123,0.5035,-17.8571,0.7577,-21.0148,-12.4481,0.9688,3.9181,-11.2903,0.7415,-16.2253,-8.2481,1.3312,-9.1944,-8.6957,1.122,2.295,10.25,10.03,10.32,10.0,10.02,10036957.0,1.0259,102085170.0,24.405,4.524,1003026.7962,1002814.267575
1654,600823,2.0307,9.4633,15.952,20.2916,-26.2222,9.5581,58.5194,44.6617,31.9477,29.523000000000003,-28.8462,5.1973,28.9365,46.6747,32.7547,40.8474,-30.1887,5.8208,36.174,35.6204,16.1383,14.9699,-25.3165,9.8089,0.0,4.31,4.33,4.36,4.23,4.31,10843308.0,0.28906000000000004,46699309.0,7.305,0.735,1616753.520491,1616753.520491
1655,002325,18.0347,9.423,4.8915,8.2662,25.0,0.3715,15.3589,-17.5014,8.6599,40.6051,-20.0,6.6312,-4.7994,-33.9794,3.5107,0.9462,-35.2941,1.4323,15.770999999999999,7.8696,8.9864,21.6877,0.0,4.196000000000001,1.705,3.58,3.52,3.59,3.5,3.52,7671630.0,0.8337,27218718.0,32.545,1.24,447610.40362,329427.347318
1656,600060,16.5447,9.3765,9.4648,14.1486,5.8537,4.7647,2.0861,-47.5736,8.4789,5.4286,-46.4664,7.8466,7.5676,-46.2028,6.0015,6.294,-47.4168,5.6255,3.6949,-43.974,4.1202,8.2696,-46.4286,3.3566,0.598,13.46,13.3,13.61,13.22,13.38,3715599.0,0.28396000000000005,49764305.0,18.694,1.2469999999999999,1761215.724812,1761215.724812
1657,300655,45.8728,9.37,,,7.3469,,24.926,27.3171,,,-22.2542,,23.4778,20.2467,,,-22.8065,,21.5199,21.6491,25.8802,56.1996,-10.6425,53.586000000000006,2.978,16.25,15.18,16.4,15.18,15.78,1499725.0,1.79173,23998425.0,35.511,3.097,245410.566375,136016.8355
1658,002424,11.6716,9.32,13.6352,13.2033,10.0,13.6444,20.073,11.1738,14.6617,13.1932,13.3333,14.4558,14.4865,11.9066,15.8486,12.2935,13.6364,15.6924,17.0537,9.4123,13.1096,13.8508,8.8235,13.1783,1.343,11.32,11.17,11.38,11.06,11.17,5893864.0,0.8055500000000001,66273692.0,30.595,4.476,1597478.4,828240.578016
1659,002413,8.4903,9.2755,5.2526,11.6179,50.0,4.273,75.4277,9.4697,72.969,71.6903,25.0,74.24600000000001,52.7661,15.065,4.1633,9.4655,16.6667,4.1409,44.6068,20.9507,5.2793,9.7435,10.0,4.394,5.451,5.03,4.76,5.06,4.7,4.77,12243023.0,1.58637,59871440.0,45.727,1.526,581235.178402,388196.777431
1660,600901,,9.2293,,,0.0,,,41.0715,16.3207,36.7553,,16.3207,,,,,,,,22.9207,15.9167,18.9094,,15.9167,2.823,7.65,7.45,7.72,7.4,7.44,20255082.0,3.16486,152815001.0,17.791,2.186,2284787.22552,489599.7705
1661,603871,39.4081,9.2126,,,-10.6802,,298.3045,58.9011,30.3405,67.7336,58.7395,30.6213,336.9014,61.8094,,,61.6123,,239.0319,41.7059,55.8007,24.6808,41.4753,56.1196,2.526,45.06,43.0,45.21,43.0,43.95,1173514.0,4.19112,51983349.0,13.11,2.568,504672.0,126168.0
1662,600285,34.2152,9.2012,2.7039999999999997,9.68,7.7586,2.488,25.4841,36.7273,-0.5031,3.3752,26.9663,-0.8147,24.634,-43.0335,5.7829,7.5112,-44.94,5.5041,28.430999999999997,-35.3143,4.3498,10.9355,-38.8333,4.1798,2.005,8.65,8.45,8.72,8.43,8.48,3627341.0,0.6774600000000001,31113269.0,23.569,2.311,512357.52487,463150.94111
1663,002763,7.3774,9.1893,9.2868,12.5139,-41.3043,8.1996,3.4835,45.6253,10.4391,5.2085,46.4286,9.897,3.472,40.4211,10.869000000000002,10.6258,-22.6667,10.1516,4.2742,21.1316,9.2809,11.2115,-32.9412,8.372,1.925,10.59,10.32,10.64,10.3,10.39,886558.0,0.48788000000000004,9285110.0,18.579,2.208,411739.2,192438.89604
1664,600897,9.2726,9.1627,3.7366,4.7803,9.8361,3.4678,8.9761,5.0758,3.5724,11.7888,3.7291,3.3429,8.2369,1.9303,3.365,4.2887,1.2307,3.1048,9.9064,4.0617,3.5716,2.7293,3.0788,3.2716,2.291,20.54,19.96,20.59,19.92,20.08,1431347.0,0.48062000000000005,28877373.0,14.891,1.738,611701.74,611701.74
1665,300677,6.5197,9.1509,,,-18.7943,,58.656000000000006,22.3424,,,23.5294,,53.2025,74.3956,,,,,47.956,68.1891,116.4611,51.8719,48.3051,116.4611,2.237,20.57,19.82,20.78,19.82,20.12,2168264.0,4.45965,43888110.0,11.754,1.8170000000000002,404135.938998,100010.628278
